rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/std,train/entropy_loss
340.94355282000004,465,686.18,442368,54,950,0.0003,0.8332842588424683,-0.04527760620112531,6.099135398864746,530,0.2,0.026408266,0.28587646484375,9.917842668294906,1.0395598411560059,-17.473398566246033
350.36555579,468,693.35,450560,55,960,0.0003,0.7945191860198975,-0.040456808787712364,4.120337963104248,540,0.2,0.024048693,0.275927734375,11.381505271792411,1.0406240224838257,-17.480833899974822
361.85815726,472,701.22,458752,56,971,0.0003,0.8232269287109375,-0.04045642286801012,4.838143825531006,550,0.2,0.026830658,0.31690673828125,8.417821376025676,1.041603446006775,-17.4949935734272
375.9940941700001,475,716.99,466944,57,981,0.0003,0.892945408821106,-0.04682073746662354,2.2190163135528564,560,0.2,0.02890566,0.32222900390625,6.029736933857203,1.0438652038574219,-17.510284346342086
397.79885613000005,479,750.35,475136,58,991,0.0003,0.7976285219192505,-0.043128136936866214,2.6363375186920166,570,0.2,0.026825804,0.29356689453125,6.961183457076549,1.0437272787094116,-17.524487221240996
411.40444079,482,765.88,483328,59,1002,0.0003,0.8927322030067444,-0.04065645532537019,3.5538763999938965,580,0.2,0.02099917,0.2430908203125,7.791801829636097,1.0441008806228638,-17.52396059036255
425.90334358,485,782.31,491520,60,1012,0.0003,0.8721178770065308,-0.04238356819550972,2.4615635871887207,590,0.2,0.022660684,0.25279541015625,7.510954366624356,1.0454332828521729,-17.538484930992126
441.1230761300001,488,799.89,499712,61,1022,0.0003,0.8534238338470459,-0.04566930891160155,3.075052499771118,600,0.2,0.032510445,0.33289794921875,5.332976274192333,1.046635627746582,-17.54781820178032
450.73037071,492,808.59,507904,62,1032,0.0003,0.8390704393386841,-0.039267741194635164,1.9527331590652466,610,0.2,0.0215396,0.2542724609375,8.224748483300209,1.0486066341400146,-17.570395469665527
460.79614396,494,817.61,516096,63,1042,0.0003,0.8655880093574524,-0.04158070316480007,3.0033698081970215,620,0.2,0.026499346,0.28099365234375,6.7380569010972975,1.048741340637207,-17.582284593582152
458.35118554999985,497,806.94,524288,64,1053,0.0003,0.8903118968009949,-0.03661322638945421,2.6254749298095703,630,0.2,0.020754002,0.24227294921875,6.889186707884074,1.051767110824585,-17.607508528232575
465.05576038,500,809.1,532480,65,1063,0.0003,0.8735216856002808,-0.03737476674650679,4.006631374359131,640,0.2,0.017049856,0.210595703125,11.677379861474037,1.054502010345459,-17.635336291790008
467.54954546999994,503,808.35,540672,66,1074,0.0003,0.8969729542732239,-0.041535720317915546,2.194870948791504,650,0.2,0.029898368,0.33052978515625,6.642667526751756,1.0560625791549683,-17.65254502892494
469.21315707,506,804.35,548864,67,1084,0.0003,0.8952004313468933,-0.038759875376126726,2.8385021686553955,660,0.2,0.021391124,0.2372314453125,7.351523832976818,1.055970549583435,-17.659044724702834
